order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD-1166,2021-02-20,2021-02-24,Second Class,CU-8470,Customer 972,Corporate,East,Massachusetts,Office Supplies,Binders,Binders Product 6,355.26,4,0.0,48.51
ORD-1167,2021-06-23,2021-07-06,Same Day,CU-4344,Customer 220,Corporate,East,Massachusetts,Office Supplies,Storage,Storage Product 25,1976.45,3,0.0,132.03
ORD-1168,2021-02-23,2021-03-08,Standard Class,CU-6417,Customer 47,Corporate,South,Florida,Furniture,Chairs,Chairs Product 68,4627.45,8,0.1,368.26
ORD-1169,2019-08-01,2019-08-04,Second Class,CU-7683,Customer 366,Corporate,West,California,Furniture,Chairs,Chairs Product 17,6953.34,7,0.0,-158.91
ORD-1170,2020-10-01,2020-10-04,Same Day,CU-2622,Customer 718,Home Office,East,New York,Technology,Accessories,Accessories Product 91,2160.34,5,0.1,301.4
ORD-1171,2020-10-27,2020-10-29,Second Class,CU-4379,Customer 680,Corporate,South,North Carolina,Furniture,Chairs,Chairs Product 67,3978.17,4,0.0,555.44
ORD-1172,2021-10-19,2021-10-23,Same Day,CU-4252,Customer 669,Corporate,West,Oregon,Furniture,Bookcases,Bookcases Product 96,2820.16,8,0.25,361.16
ORD-1173,2021-01-15,2021-01-21,Second Class,CU-8043,Customer 957,Corporate,East,New York,Furniture,Bookcases,Bookcases Product 20,1766.23,8,0.0,38.39
ORD-1174,2022-06-09,2022-06-10,Same Day,CU-1183,Customer 242,Consumer,Central,Ohio,Office Supplies,Storage,Storage Product 55,729.8,2,0.0,99.9
ORD-1175,2021-09-05,2021-09-15,Second Class,CU-8378,Customer 798,Consumer,South,Georgia,Furniture,Bookcases,Bookcases Product 88,910.32,4,0.0,11.36
ORD-1176,2021-04-11,2021-04-17,Second Class,CU-9860,Customer 907,Home Office,East,New York,Office Supplies,Binders,Binders Product 61,2866.61,6,0.0,268.58
ORD-1177,2020-09-27,2020-10-09,First Class,CU-3538,Customer 983,Corporate,East,Massachusetts,Technology,Computers,Computers Product 25,920.9,4,0.0,178.26
ORD-1178,2022-03-27,2022-04-08,Second Class,CU-9219,Customer 991,Home Office,Central,Texas,Furniture,Chairs,Chairs Product 92,6731.59,10,0.0,1005.49
ORD-1179,2021-01-15,2021-01-23,Same Day,CU-3866,Customer 35,Consumer,South,Florida,Technology,Phones,Phones Product 49,4341.89,10,0.0,816.8
ORD-1180,2022-02-24,2022-03-07,Second Class,CU-6969,Customer 689,Consumer,South,North Carolina,Furniture,Bookcases,Bookcases Product 37,804.32,5,0.0,24.03
ORD-1181,2021-12-09,2021-12-12,Second Class,CU-5212,Customer 648,Consumer,West,California,Technology,Accessories,Accessories Product 38,81.8,1,0.25,11.92
ORD-1182,2022-03-17,2022-03-28,Second Class,CU-3519,Customer 814,Consumer,South,North Carolina,Technology,Phones,Phones Product 63,1884.18,8,0.0,173.22
ORD-1183,2019-05-29,2019-06-12,Second Class,CU-1691,Customer 421,Home Office,Central,Texas,Technology,Phones,Phones Product 90,480.03,4,0.25,56.5
ORD-1184,2021-02-27,2021-03-03,First Class,CU-6021,Customer 848,Consumer,Central,Texas,Technology,Computers,Computers Product 73,2301.61,4,0.0,475.3
ORD-1185,2020-01-21,2020-01-24,Second Class,CU-3780,Customer 556,Consumer,East,Massachusetts,Technology,Accessories,Accessories Product 74,212.6,1,0.0,5.23
ORD-1186,2020-08-16,2020-08-28,Second Class,CU-5672,Customer 720,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 71,538.64,4,0.0,104.71
ORD-1187,2021-01-08,2021-01-12,First Class,CU-4192,Customer 409,Corporate,Central,Illinois,Office Supplies,Storage,Storage Product 45,4180.68,7,0.0,459.54
ORD-1188,2021-09-05,2021-09-16,First Class,CU-5028,Customer 159,Home Office,Central,Illinois,Technology,Phones,Phones Product 61,1266.47,5,0.0,124.52
ORD-1189,2019-04-23,2019-04-25,Same Day,CU-2482,Customer 158,Home Office,East,New York,Technology,Accessories,Accessories Product 16,3438.28,5,0.2,538.47
ORD-1190,2022-03-21,2022-03-29,Same Day,CU-3155,Customer 257,Consumer,South,North Carolina,Technology,Computers,Computers Product 14,4016.83,7,0.25,576.59
ORD-1191,2022-01-31,2022-02-02,Same Day,CU-8876,Customer 704,Home Office,South,Georgia,Office Supplies,Paper,Paper Product 15,1468.35,3,0.0,222.78
ORD-1192,2020-06-01,2020-06-14,Same Day,CU-8783,Customer 503,Home Office,South,Georgia,Technology,Phones,Phones Product 66,3969.81,4,0.0,793.32
ORD-1193,2021-06-05,2021-06-14,Standard Class,CU-8286,Customer 79,Consumer,Central,Texas,Furniture,Chairs,Chairs Product 9,3925.94,6,0.0,410.23
ORD-1194,2020-11-29,2020-12-09,Same Day,CU-8871,Customer 44,Corporate,South,Georgia,Furniture,Bookcases,Bookcases Product 56,3536.16,4,0.0,124.13
ORD-1195,2020-12-19,2021-01-01,First Class,CU-3477,Customer 565,Home Office,South,North Carolina,Office Supplies,Storage,Storage Product 80,618.71,2,0.1,28.0
ORD-1196,2020-05-08,2020-05-11,First Class,CU-6024,Customer 420,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 13,6609.63,7,0.0,221.23
ORD-1197,2019-08-18,2019-08-28,Standard Class,CU-7028,Customer 528,Corporate,Central,Illinois,Furniture,Tables,Tables Product 28,6160.41,8,0.0,207.11
ORD-1198,2022-07-31,2022-08-07,First Class,CU-8197,Customer 189,Consumer,East,New York,Furniture,Tables,Tables Product 28,2194.28,7,0.0,147.1
ORD-1199,2020-03-27,2020-04-06,First Class,CU-4703,Customer 489,Corporate,West,Oregon,Furniture,Tables,Tables Product 40,4617.05,7,0.15,161.67
ORD-1200,2022-12-30,2023-01-11,Same Day,CU-5431,Customer 861,Home Office,South,North Carolina,Technology,Accessories,Accessories Product 75,3818.64,7,0.0,87.99
ORD-1201,2021-06-15,2021-06-24,First Class,CU-5953,Customer 571,Consumer,West,Washington,Office Supplies,Binders,Binders Product 4,5233.35,7,0.0,571.47
ORD-1202,2021-12-11,2021-12-25,Standard Class,CU-9996,Customer 55,Corporate,South,Florida,Office Supplies,Paper,Paper Product 74,1048.55,7,0.0,120.63
ORD-1203,2019-08-02,2019-08-05,Same Day,CU-4719,Customer 708,Corporate,East,Massachusetts,Furniture,Tables,Tables Product 15,3698.17,8,0.0,629.89
ORD-1204,2019-07-06,2019-07-20,Standard Class,CU-6051,Customer 1,Consumer,East,Massachusetts,Technology,Phones,Phones Product 4,1292.57,5,0.2,288.98
ORD-1205,2021-07-27,2021-07-31,First Class,CU-1873,Customer 361,Consumer,West,California,Furniture,Chairs,Chairs Product 52,928.5,3,0.0,152.19
ORD-1206,2022-02-23,2022-03-05,Standard Class,CU-3830,Customer 699,Corporate,South,North Carolina,Office Supplies,Paper,Paper Product 65,2435.5,3,0.0,426.27
ORD-1207,2020-11-30,2020-12-01,First Class,CU-9722,Customer 118,Corporate,Central,Illinois,Technology,Accessories,Accessories Product 58,1459.88,7,0.2,233.8
ORD-1208,2022-09-07,2022-09-15,Standard Class,CU-5899,Customer 595,Consumer,Central,Ohio,Furniture,Bookcases,Bookcases Product 99,1901.06,2,0.0,262.42
ORD-1209,2021-11-24,2021-12-03,First Class,CU-2128,Customer 910,Home Office,West,Washington,Technology,Computers,Computers Product 24,4609.7,9,0.0,263.79
ORD-1210,2019-12-02,2019-12-04,Same Day,CU-8041,Customer 527,Consumer,West,Oregon,Office Supplies,Storage,Storage Product 73,4851.81,6,0.0,650.0
ORD-1211,2019-08-09,2019-08-15,Second Class,CU-7140,Customer 142,Corporate,Central,Texas,Furniture,Tables,Tables Product 73,727.43,4,0.0,68.02
ORD-1212,2021-04-22,2021-04-26,Same Day,CU-7205,Customer 574,Home Office,South,Georgia,Office Supplies,Paper,Paper Product 20,3787.94,8,0.0,535.39
ORD-1213,2019-02-21,2019-02-24,Same Day,CU-1883,Customer 352,Home Office,South,North Carolina,Office Supplies,Paper,Paper Product 18,5123.41,8,0.0,500.41
ORD-1214,2022-01-09,2022-01-19,Standard Class,CU-5127,Customer 816,Corporate,West,Oregon,Furniture,Tables,Tables Product 93,1664.46,7,0.0,1.3
ORD-1215,2022-06-06,2022-06-19,Standard Class,CU-1095,Customer 669,Corporate,East,New York,Technology,Phones,Phones Product 33,8944.22,9,0.0,1353.15
ORD-1216,2021-10-07,2021-10-10,First Class,CU-4741,Customer 75,Home Office,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 51,247.51,1,0.15,21.66
ORD-1217,2020-05-11,2020-05-24,Same Day,CU-1158,Customer 693,Home Office,Central,Texas,Office Supplies,Paper,Paper Product 86,2020.17,5,0.0,347.4
ORD-1218,2019-02-19,2019-03-04,Same Day,CU-2395,Customer 171,Home Office,South,Georgia,Office Supplies,Storage,Storage Product 37,4333.82,8,0.0,1370.05
ORD-1219,2021-02-28,2021-03-11,Second Class,CU-5410,Customer 521,Home Office,West,Washington,Furniture,Bookcases,Bookcases Product 31,1333.44,9,0.0,-6.5
ORD-1220,2022-12-17,2022-12-21,Same Day,CU-6369,Customer 84,Consumer,South,Georgia,Technology,Computers,Computers Product 76,1732.54,2,0.0,481.65
ORD-1221,2020-08-22,2020-08-27,Same Day,CU-9524,Customer 238,Consumer,Central,Illinois,Technology,Phones,Phones Product 39,5546.21,7,0.0,1044.52
ORD-1222,2019-02-04,2019-02-14,First Class,CU-6370,Customer 418,Corporate,East,Massachusetts,Technology,Phones,Phones Product 76,1883.96,7,0.15,229.77
ORD-1223,2022-05-13,2022-05-26,First Class,CU-5304,Customer 431,Consumer,East,Pennsylvania,Technology,Phones,Phones Product 68,8610.38,9,0.0,469.6
ORD-1224,2022-09-23,2022-10-04,First Class,CU-4105,Customer 146,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 29,2516.48,3,0.1,331.85
ORD-1225,2020-10-03,2020-10-05,Second Class,CU-2578,Customer 977,Home Office,South,Florida,Office Supplies,Storage,Storage Product 98,6276.02,10,0.0,1093.93
ORD-1226,2019-04-18,2019-05-02,First Class,CU-2567,Customer 587,Home Office,Central,Ohio,Technology,Computers,Computers Product 79,609.74,1,0.2,63.48
ORD-1227,2019-08-09,2019-08-12,Standard Class,CU-9555,Customer 192,Consumer,West,California,Technology,Accessories,Accessories Product 89,4826.76,7,0.0,568.46
ORD-1228,2020-07-29,2020-08-10,Same Day,CU-4793,Customer 596,Home Office,West,Oregon,Furniture,Tables,Tables Product 84,1751.63,2,0.0,69.4
ORD-1229,2019-03-19,2019-04-02,Same Day,CU-6384,Customer 423,Home Office,South,Florida,Office Supplies,Storage,Storage Product 9,3077.52,5,0.0,183.51
ORD-1230,2022-11-22,2022-11-30,Same Day,CU-9746,Customer 554,Home Office,East,New York,Office Supplies,Storage,Storage Product 27,5497.06,6,0.0,657.84
ORD-1231,2019-09-19,2019-10-03,Same Day,CU-3174,Customer 21,Corporate,Central,Ohio,Office Supplies,Binders,Binders Product 71,644.82,6,0.0,125.49
ORD-1232,2022-04-07,2022-04-18,Standard Class,CU-9890,Customer 311,Corporate,South,North Carolina,Furniture,Bookcases,Bookcases Product 57,176.94,10,0.25,13.91
ORD-1233,2020-10-14,2020-10-27,Standard Class,CU-2587,Customer 830,Corporate,West,Washington,Technology,Computers,Computers Product 89,1692.7,2,0.0,260.89
ORD-1234,2019-02-23,2019-02-24,Same Day,CU-2681,Customer 503,Consumer,East,Massachusetts,Furniture,Chairs,Chairs Product 55,1917.96,2,0.0,187.15
ORD-1235,2022-11-11,2022-11-17,Second Class,CU-7923,Customer 563,Consumer,West,California,Office Supplies,Binders,Binders Product 70,1706.88,7,0.0,159.95
ORD-1236,2019-03-09,2019-03-16,Standard Class,CU-8875,Customer 918,Consumer,South,North Carolina,Furniture,Tables,Tables Product 6,615.63,1,0.25,81.57
ORD-1237,2020-12-26,2020-12-27,Second Class,CU-1773,Customer 87,Corporate,East,New York,Technology,Accessories,Accessories Product 61,552.19,1,0.0,82.54
ORD-1238,2019-01-25,2019-01-29,Standard Class,CU-3318,Customer 420,Corporate,West,Washington,Furniture,Tables,Tables Product 12,3448.59,4,0.0,157.09
ORD-1239,2020-09-23,2020-10-02,Same Day,CU-9439,Customer 820,Consumer,East,Pennsylvania,Furniture,Chairs,Chairs Product 73,9344.92,10,0.0,1067.25
ORD-1240,2021-09-15,2021-09-21,First Class,CU-9063,Customer 599,Consumer,South,North Carolina,Technology,Computers,Computers Product 67,448.99,1,0.0,64.54
ORD-1241,2022-09-15,2022-09-24,First Class,CU-3152,Customer 237,Consumer,South,North Carolina,Furniture,Chairs,Chairs Product 50,245.46,6,0.0,27.27
ORD-1242,2020-03-08,2020-03-15,Second Class,CU-3267,Customer 934,Consumer,West,Oregon,Technology,Computers,Computers Product 84,910.7,10,0.0,170.9
ORD-1243,2022-02-12,2022-02-21,Second Class,CU-3847,Customer 552,Consumer,South,North Carolina,Furniture,Bookcases,Bookcases Product 91,2096.83,8,0.0,-2.66
ORD-1244,2022-03-07,2022-03-19,Same Day,CU-6695,Customer 883,Consumer,East,New York,Technology,Phones,Phones Product 25,6302.1,10,0.1,1356.21
ORD-1245,2022-11-25,2022-12-06,Same Day,CU-8041,Customer 503,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 14,4162.07,5,0.0,735.96
ORD-1246,2019-07-06,2019-07-12,First Class,CU-5002,Customer 591,Consumer,Central,Illinois,Technology,Computers,Computers Product 33,873.74,7,0.0,167.8
ORD-1247,2020-04-08,2020-04-15,Standard Class,CU-2619,Customer 291,Consumer,South,Georgia,Technology,Accessories,Accessories Product 28,3791.19,4,0.0,852.61
ORD-1248,2021-10-09,2021-10-13,Same Day,CU-1234,Customer 989,Corporate,Central,Ohio,Furniture,Tables,Tables Product 27,1170.91,2,0.1,15.56
ORD-1249,2021-03-02,2021-03-03,First Class,CU-6586,Customer 872,Consumer,East,Pennsylvania,Technology,Computers,Computers Product 5,1761.46,3,0.0,188.48
ORD-1250,2022-08-07,2022-08-15,First Class,CU-1473,Customer 85,Corporate,West,Washington,Technology,Computers,Computers Product 93,1231.25,3,0.0,295.38
ORD-1251,2022-01-10,2022-01-18,Second Class,CU-2417,Customer 381,Corporate,East,Pennsylvania,Technology,Phones,Phones Product 75,3522.88,5,0.0,640.46
ORD-1252,2020-08-20,2020-08-27,Standard Class,CU-2737,Customer 490,Home Office,South,Georgia,Office Supplies,Storage,Storage Product 10,5536.19,10,0.0,656.3
ORD-1253,2019-08-10,2019-08-22,Same Day,CU-1245,Customer 430,Corporate,East,New York,Furniture,Chairs,Chairs Product 73,1097.94,2,0.0,110.14
ORD-1254,2020-02-03,2020-02-12,Standard Class,CU-8500,Customer 968,Corporate,West,Washington,Office Supplies,Storage,Storage Product 33,378.08,2,0.0,61.23
ORD-1255,2019-07-29,2019-08-12,First Class,CU-4116,Customer 290,Consumer,South,North Carolina,Furniture,Bookcases,Bookcases Product 55,621.16,7,0.0,19.88
ORD-1256,2020-02-26,2020-03-03,Second Class,CU-9527,Customer 663,Corporate,West,California,Office Supplies,Paper,Paper Product 19,7614.3,10,0.0,1731.75
ORD-1257,2021-03-01,2021-03-10,First Class,CU-7829,Customer 967,Consumer,East,Massachusetts,Technology,Phones,Phones Product 75,1238.82,4,0.0,169.04
ORD-1258,2019-06-28,2019-07-03,Same Day,CU-1691,Customer 710,Home Office,Central,Illinois,Office Supplies,Storage,Storage Product 71,4770.1,7,0.0,438.45
ORD-1259,2022-02-09,2022-02-23,Standard Class,CU-4280,Customer 672,Consumer,East,New York,Technology,Phones,Phones Product 49,1652.19,3,0.2,140.46
ORD-1260,2022-04-18,2022-04-27,Same Day,CU-3518,Customer 167,Corporate,Central,Illinois,Furniture,Bookcases,Bookcases Product 58,2515.84,7,0.0,-40.07
ORD-1261,2020-10-19,2020-11-01,Same Day,CU-3364,Customer 687,Corporate,Central,Texas,Office Supplies,Binders,Binders Product 78,2550.39,7,0.2,145.6
ORD-1262,2021-04-10,2021-04-15,Standard Class,CU-5753,Customer 116,Home Office,Central,Ohio,Furniture,Bookcases,Bookcases Product 49,3168.82,6,0.0,236.63
ORD-1263,2020-03-27,2020-04-09,Same Day,CU-6542,Customer 13,Corporate,South,Florida,Furniture,Chairs,Chairs Product 28,3044.57,5,0.0,296.02
ORD-1264,2020-06-17,2020-06-18,Second Class,CU-2072,Customer 956,Home Office,West,Oregon,Technology,Accessories,Accessories Product 41,4086.09,5,0.0,986.47
ORD-1265,2020-02-09,2020-02-10,First Class,CU-8720,Customer 282,Home Office,Central,Texas,Technology,Phones,Phones Product 65,656.14,3,0.0,93.11
ORD-1266,2022-09-19,2022-09-29,First Class,CU-1775,Customer 151,Consumer,South,Georgia,Office Supplies,Binders,Binders Product 95,131.99,1,0.0,25.04
ORD-1267,2022-04-05,2022-04-06,First Class,CU-5950,Customer 913,Home Office,Central,Illinois,Technology,Accessories,Accessories Product 51,5045.52,8,0.0,658.81
ORD-1268,2019-10-03,2019-10-11,Second Class,CU-5209,Customer 189,Corporate,South,Georgia,Furniture,Tables,Tables Product 64,706.64,6,0.0,-32.46
ORD-1269,2019-11-18,2019-11-27,Same Day,CU-6435,Customer 530,Home Office,West,California,Office Supplies,Storage,Storage Product 59,3486.69,4,0.0,128.77
ORD-1270,2019-10-29,2019-11-03,First Class,CU-8004,Customer 565,Corporate,West,Washington,Furniture,Tables,Tables Product 55,2605.6,5,0.0,241.38
ORD-1271,2019-04-17,2019-05-01,Standard Class,CU-8149,Customer 482,Consumer,South,Florida,Technology,Computers,Computers Product 26,3773.73,10,0.0,559.48
ORD-1272,2021-02-27,2021-03-08,Same Day,CU-5413,Customer 279,Corporate,South,Florida,Office Supplies,Paper,Paper Product 15,1998.48,2,0.0,270.64
ORD-1273,2021-05-10,2021-05-24,Second Class,CU-8096,Customer 617,Home Office,Central,Texas,Furniture,Chairs,Chairs Product 3,911.61,1,0.0,-46.67
ORD-1274,2020-02-12,2020-02-17,Same Day,CU-3854,Customer 514,Home Office,South,Georgia,Furniture,Tables,Tables Product 86,3048.52,6,0.15,147.67
ORD-1275,2019-11-16,2019-11-22,Same Day,CU-3523,Customer 502,Corporate,Central,Texas,Furniture,Tables,Tables Product 29,968.51,1,0.0,96.58
ORD-1276,2020-12-30,2021-01-07,First Class,CU-7566,Customer 596,Corporate,Central,Ohio,Office Supplies,Storage,Storage Product 50,1604.15,3,0.0,214.37
ORD-1277,2020-10-18,2020-10-29,Standard Class,CU-8184,Customer 911,Home Office,South,Georgia,Office Supplies,Binders,Binders Product 95,4724.6,7,0.0,-123.63
ORD-1278,2021-08-16,2021-08-29,Same Day,CU-1315,Customer 175,Corporate,Central,Ohio,Technology,Computers,Computers Product 58,2708.18,7,0.0,441.71
ORD-1279,2020-11-10,2020-11-16,Same Day,CU-6579,Customer 481,Consumer,East,New York,Technology,Computers,Computers Product 80,1954.76,2,0.0,120.77
ORD-1280,2020-01-07,2020-01-11,Standard Class,CU-7998,Customer 640,Corporate,East,Pennsylvania,Technology,Phones,Phones Product 57,258.77,2,0.0,51.82
ORD-1281,2022-09-13,2022-09-24,Same Day,CU-1719,Customer 894,Corporate,South,North Carolina,Office Supplies,Binders,Binders Product 45,2350.54,8,0.0,268.81
ORD-1282,2020-04-28,2020-05-08,Same Day,CU-2661,Customer 707,Consumer,West,California,Technology,Accessories,Accessories Product 55,4080.98,7,0.0,727.96
ORD-1283,2021-12-09,2021-12-23,Standard Class,CU-5537,Customer 459,Consumer,South,North Carolina,Office Supplies,Binders,Binders Product 78,2803.91,7,0.0,301.56
ORD-1284,2022-02-13,2022-02-25,Second Class,CU-8708,Customer 537,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Product 75,2374.23,4,0.0,429.08
ORD-1285,2022-03-24,2022-03-29,Same Day,CU-6652,Customer 99,Home Office,Central,Ohio,Technology,Computers,Computers Product 22,641.54,1,0.0,86.41
ORD-1286,2021-07-28,2021-08-11,Same Day,CU-2992,Customer 100,Consumer,South,North Carolina,Office Supplies,Storage,Storage Product 3,788.89,2,0.0,142.21
ORD-1287,2021-11-18,2021-11-30,Same Day,CU-2036,Customer 3,Consumer,South,Florida,Furniture,Tables,Tables Product 48,1494.6,5,0.2,187.11
ORD-1288,2020-09-23,2020-10-07,Second Class,CU-5448,Customer 112,Home Office,East,Massachusetts,Office Supplies,Storage,Storage Product 45,6808.7,10,0.0,616.44
ORD-1289,2021-11-02,2021-11-05,Standard Class,CU-6567,Customer 713,Home Office,South,Georgia,Office Supplies,Binders,Binders Product 94,3870.62,7,0.0,249.81
ORD-1290,2021-03-02,2021-03-04,First Class,CU-1912,Customer 879,Consumer,South,Georgia,Technology,Phones,Phones Product 87,1391.65,2,0.0,274.92
ORD-1291,2020-06-13,2020-06-24,Same Day,CU-5835,Customer 464,Home Office,East,New York,Technology,Computers,Computers Product 35,1865.01,2,0.0,342.13
ORD-1292,2021-12-14,2021-12-18,Second Class,CU-3640,Customer 277,Home Office,South,Florida,Furniture,Bookcases,Bookcases Product 50,2943.53,9,0.2,383.49
ORD-1293,2020-12-18,2020-12-26,First Class,CU-8684,Customer 219,Home Office,South,Florida,Office Supplies,Binders,Binders Product 11,1565.37,2,0.1,169.7
ORD-1294,2020-07-24,2020-08-07,Standard Class,CU-2720,Customer 728,Corporate,Central,Texas,Office Supplies,Paper,Paper Product 42,3974.06,4,0.0,470.19
ORD-1295,2020-11-28,2020-12-04,First Class,CU-9482,Customer 578,Home Office,West,Oregon,Furniture,Chairs,Chairs Product 10,1364.6,2,0.0,71.72
ORD-1296,2021-10-15,2021-10-27,Standard Class,CU-6346,Customer 622,Home Office,East,New York,Office Supplies,Storage,Storage Product 86,9838.18,10,0.0,1389.26
ORD-1297,2020-08-15,2020-08-23,Second Class,CU-5861,Customer 67,Home Office,South,Florida,Furniture,Bookcases,Bookcases Product 51,3055.32,4,0.2,-45.85
