date,symbol,open,high,low,close,volume
2021-09-02,AAPL,426.21,430.44,421.08,424.08,33080780
2021-09-03,AAPL,426.77,431.1,423.66,428.46,2145419
2021-09-06,AAPL,429.52,434.67,423.41,424.86,25217590
2021-09-07,AAPL,442.74,447.69,441.65,441.66,3103777
2021-09-08,AAPL,438.98,441.27,434.58,439.47,10718070
2021-09-09,AAPL,457.03,459.14,446.95,454.41,40430499
2021-09-10,AAPL,454.09,455.41,450.97,454.24,26149689
2021-09-13,AAPL,446.07,448.89,443.87,448.69,6596617
2021-09-14,AAPL,448.35,453.45,443.43,447.83,15012406
2021-09-15,AAPL,447.57,450.05,446.27,447.33,12686971
2021-09-16,AAPL,448.48,451.73,445.66,450.54,27020678
2021-09-17,AAPL,449.15,456.83,443.54,450.34,16214624
2021-09-20,AAPL,453.57,456.18,441.96,451.38,11479957
2021-09-21,AAPL,452.06,458.9,450.73,451.79,9125267
2021-09-22,AAPL,440.48,446.27,431.4,442.23,17780483
2021-09-23,AAPL,457.71,462.89,452.66,456.6,25291971
2021-09-24,AAPL,460.27,460.83,459.68,460.11,23328100
2021-09-27,AAPL,452.9,455.22,445.63,451.63,11556071
2021-09-28,AAPL,454.23,464.79,450.96,461.86,32664820
2021-09-29,AAPL,462.33,464.88,460.3,463.96,44765726
2021-09-30,AAPL,468.49,473.17,458.59,468.94,36383560
2021-10-01,AAPL,468.6,472.41,468.54,470.84,28797377
2021-10-04,AAPL,468.43,471.46,460.9,466.26,13970099
2021-10-05,AAPL,461.36,463.14,458.85,459.5,21200710
2021-10-06,AAPL,450.76,455.32,448.66,451.8,11144096
2021-10-07,AAPL,461.05,465.44,449.47,459.11,34098191
2021-10-08,AAPL,451.15,456.98,447.46,454.36,9188775
2021-10-11,AAPL,452.57,457.98,446.98,450.27,36172259
2021-10-12,AAPL,436.52,444.23,432.42,438.47,17728525
2021-10-13,AAPL,460.98,465.72,446.98,457.45,7282482
2021-10-14,AAPL,462.98,463.21,459.73,462.42,48091551
2021-10-15,AAPL,463.29,467.79,460.31,465.18,28948745
2021-10-18,AAPL,462.12,463.57,459.02,461.78,5989880
2021-10-19,AAPL,469.76,475.05,463.53,470.99,7201405
2021-10-20,AAPL,449.66,453.82,445.51,451.93,22553787
2021-10-21,AAPL,448.86,452.03,439.33,443.91,32916034
2021-10-22,AAPL,443.64,444.11,434.27,443.86,44589159
2021-10-25,AAPL,447.58,456.97,447.17,447.7,6995189
2021-10-26,AAPL,439.62,442.06,430.45,439.1,8607139
2021-10-27,AAPL,443.42,444.14,439.68,442.73,7071625
2021-10-28,AAPL,434.94,438.11,433.3,437.23,11893975
2021-10-29,AAPL,443.97,446.41,438.29,443.66,25001892
2021-11-01,AAPL,451.92,454.22,451.8,452.58,5283224
2021-11-02,AAPL,439.9,452.47,435.77,443.64,20513209
2021-11-03,AAPL,450.07,454.39,443.1,453.18,30372696
2021-11-04,AAPL,429.72,432.52,428.36,431.51,29262614
2021-11-05,AAPL,434.44,435.73,431.78,435.52,45345028
2021-11-08,AAPL,427.09,432.79,424.29,431.09,32744276
2021-11-09,AAPL,429.78,433.43,425.36,428.16,19438196
2021-11-10,AAPL,435.56,444.53,427.87,437.0,5190748
2021-11-11,AAPL,422.02,427.2,420.54,425.57,5918204
2021-11-12,AAPL,426.0,432.46,425.69,428.14,16053582
2021-11-15,AAPL,406.8,410.46,404.63,407.38,43138563
2021-11-16,AAPL,401.36,404.7,392.38,404.02,29358156
2021-11-17,AAPL,401.21,403.86,396.63,400.49,29500335
2021-11-18,AAPL,401.55,403.19,399.44,400.26,30068546
2021-11-19,AAPL,398.76,400.49,398.22,400.34,3263764
2021-11-22,AAPL,399.59,402.87,397.85,402.44,15307258
2021-11-23,AAPL,372.85,377.78,364.7,371.76,44074542
2021-11-24,AAPL,364.56,367.18,358.12,366.89,43462224
2021-11-25,AAPL,377.43,381.89,374.13,375.68,46898525
2021-11-26,AAPL,384.59,391.16,380.78,383.96,22557361
2021-11-29,AAPL,377.37,382.55,372.47,376.83,36358854
2021-11-30,AAPL,377.32,381.75,373.51,377.01,43546918
2021-12-01,AAPL,379.66,381.53,376.48,380.85,34440967
2021-12-02,AAPL,382.71,384.61,370.26,381.21,44824104
2021-12-03,AAPL,384.83,391.32,382.66,386.54,3310444
2021-12-06,AAPL,394.47,394.78,391.04,393.31,25347910
2021-12-07,AAPL,394.27,397.15,388.54,394.94,22459395
2021-12-08,AAPL,418.31,419.13,413.74,416.51,2244281
2021-12-09,AAPL,430.28,436.24,427.83,428.52,38380230
2021-12-10,AAPL,419.12,424.36,413.72,420.13,25056444
2021-12-13,AAPL,421.35,422.35,414.89,420.97,24777238
2021-12-14,AAPL,429.03,431.21,427.46,428.63,5524539
2021-12-15,AAPL,419.03,421.88,415.56,419.47,4330430
2021-12-16,AAPL,415.79,419.89,411.03,414.94,12536766
2021-12-17,AAPL,414.98,416.17,411.51,412.87,24241767
2021-12-20,AAPL,413.87,416.74,407.7,414.3,43698519
2021-12-21,AAPL,418.01,423.42,413.67,421.28,44357749
2021-12-22,AAPL,428.43,435.59,428.08,430.29,45032073
2021-12-23,AAPL,440.74,442.99,432.77,439.88,11072573
2021-12-24,AAPL,454.65,461.54,453.17,455.7,41444885
2021-12-27,AAPL,465.38,467.09,453.72,463.12,15070533
2021-12-28,AAPL,464.27,466.83,458.63,463.32,10194138
2021-12-29,AAPL,456.98,457.79,450.45,453.49,24087732
2021-12-30,AAPL,469.66,473.5,467.62,471.41,31903205
2021-12-31,AAPL,458.43,464.19,455.46,463.97,12708414
2022-01-03,AAPL,449.48,450.61,446.62,449.41,44658215
2022-01-04,AAPL,435.66,437.45,433.41,435.49,7793531
2022-01-05,AAPL,430.47,435.59,425.68,432.14,13424251
2022-01-06,AAPL,444.11,446.86,441.38,443.47,25804504
2022-01-07,AAPL,435.75,442.17,431.68,437.69,10628376
2022-01-10,AAPL,429.36,436.88,412.33,424.47,10122885
2022-01-11,AAPL,412.48,420.87,403.56,415.92,44016545
2022-01-12,AAPL,415.99,416.52,412.05,416.12,47243857
2022-01-13,AAPL,420.82,429.22,420.52,423.44,48387804
2022-01-14,AAPL,415.49,418.04,413.17,416.79,15150275
2022-01-17,AAPL,409.78,412.73,405.32,409.31,43066379
2022-01-18,AAPL,429.39,429.75,424.61,426.21,40124154
2022-01-19,AAPL,431.24,436.27,426.13,429.96,43724333
2022-01-20,AAPL,442.63,443.66,440.86,441.2,23023334
2022-01-21,AAPL,454.33,455.59,446.8,449.31,18457287
2022-01-24,AAPL,441.19,449.19,437.23,439.57,20350608
2022-01-25,AAPL,430.93,436.4,428.86,435.25,49941473
2022-01-26,AAPL,440.78,441.33,438.65,439.65,33487122
2022-01-27,AAPL,439.39,445.02,433.22,442.01,32843948
2022-01-28,AAPL,457.51,458.04,450.14,456.09,14904926
2022-01-31,AAPL,439.08,441.21,438.4,441.21,36352387
2022-02-01,AAPL,451.95,457.49,449.92,452.4,33193796
2022-02-02,AAPL,448.19,451.05,447.51,448.97,38171138
2022-02-03,AAPL,454.41,454.9,452.22,452.39,41000722
2022-02-04,AAPL,454.07,456.65,451.2,453.25,31141222
2022-02-07,AAPL,455.84,458.74,450.27,457.46,17532429
2022-02-08,AAPL,451.22,460.04,441.28,451.59,30371602
2022-02-09,AAPL,461.3,466.02,460.74,464.02,15016705
2022-02-10,AAPL,452.11,456.16,448.93,450.98,21548666
2022-02-11,AAPL,453.62,464.06,451.88,455.27,2023807
2022-02-14,AAPL,475.84,479.49,473.27,475.33,35071537
2022-02-15,AAPL,456.28,461.83,453.41,456.81,7785894
2022-02-16,AAPL,445.53,454.54,444.55,448.91,13025843
2022-02-17,AAPL,433.83,439.07,433.41,435.26,10145692
2022-02-18,AAPL,431.19,439.65,430.9,433.85,38133586
2022-02-21,AAPL,430.22,442.84,429.54,435.76,15709042
2022-02-22,AAPL,410.72,413.79,407.79,409.32,22550487
2022-02-23,AAPL,417.87,421.06,411.01,420.41,30947209
2022-02-24,AAPL,419.48,429.21,415.03,421.53,5083839
2022-02-25,AAPL,411.49,419.64,407.42,413.89,16631531
2022-02-28,AAPL,424.48,431.21,422.44,422.99,47772317
2022-03-01,AAPL,426.85,430.59,425.42,426.3,15778618
2022-03-02,AAPL,432.87,433.45,430.56,432.61,13771685
2022-03-03,AAPL,433.24,439.27,432.03,432.5,32307113
2022-03-04,AAPL,453.79,460.17,452.92,453.5,15173893
2022-03-07,AAPL,457.73,460.14,456.95,457.55,4412132
2022-03-08,AAPL,462.37,468.42,459.67,463.53,4025520
2022-03-09,AAPL,447.49,454.0,441.6,446.9,31116168
2022-03-10,AAPL,454.01,456.07,448.47,454.33,33090236
2022-03-11,AAPL,456.81,457.79,450.78,454.66,29494392
2022-03-14,AAPL,469.38,476.6,466.45,470.89,23500838
2022-03-15,AAPL,467.89,473.41,457.5,469.51,42894163
2022-03-16,AAPL,465.33,471.65,452.77,466.25,49872538
2022-03-17,AAPL,475.11,481.78,472.54,474.64,41623616
2022-03-18,AAPL,481.76,484.28,474.46,481.51,1749878
2022-03-21,AAPL,490.53,499.48,487.11,492.0,28810697
2022-03-22,AAPL,473.82,478.26,472.33,474.87,22597870
2022-03-23,AAPL,455.6,470.21,448.34,453.4,47776388
2022-03-24,AAPL,446.53,452.58,442.19,450.37,20758444
2022-03-25,AAPL,452.71,453.33,451.31,452.73,43670653
2022-03-28,AAPL,450.99,454.39,447.59,450.27,47339191
2022-03-29,AAPL,443.53,446.6,440.09,445.54,38847824
2022-03-30,AAPL,445.5,447.02,439.13,446.18,22203653
2022-03-31,AAPL,434.77,436.97,424.89,436.52,2613075
2022-04-01,AAPL,454.89,456.1,451.47,452.85,3232656
2022-04-04,AAPL,447.95,453.93,443.38,445.41,2282105
2022-04-05,AAPL,428.16,430.65,424.82,429.94,30084533
2022-04-06,AAPL,425.32,426.67,423.29,423.34,3697795
2022-04-07,AAPL,424.76,426.3,420.54,425.14,25077661
2022-04-08,AAPL,427.39,430.28,424.5,425.02,36936088
2022-04-11,AAPL,426.07,428.46,425.43,427.92,38017027
2022-04-12,AAPL,423.21,424.67,418.85,423.78,22223570
2022-04-13,AAPL,421.23,426.3,419.88,420.97,47753428
2022-04-14,AAPL,413.89,424.68,407.7,413.55,8523263
2022-04-15,AAPL,425.81,426.92,417.9,421.9,12870400
2022-04-18,AAPL,416.65,420.45,415.93,418.49,38993290
2022-04-19,AAPL,418.02,418.25,413.84,417.63,2445142
2022-04-20,AAPL,404.27,408.39,397.21,402.84,18228375
2022-04-21,AAPL,411.52,413.06,400.66,410.58,33493633
2022-04-22,AAPL,419.72,428.74,412.41,424.13,7813086
2022-04-25,AAPL,412.73,420.61,408.27,414.99,11489772
2022-04-26,AAPL,412.7,418.22,411.5,413.7,11882466
2022-04-27,AAPL,403.83,407.73,397.11,399.91,20630964
2022-04-28,AAPL,400.66,402.04,391.43,398.03,44193452
2022-04-29,AAPL,380.72,383.31,375.5,380.86,6636983
2022-05-02,AAPL,388.87,393.01,381.29,389.74,5517133
2022-05-03,AAPL,397.1,402.26,389.48,400.02,43460792
2022-05-04,AAPL,416.87,418.25,410.29,413.34,34092324
2022-05-05,AAPL,422.36,425.34,415.22,423.51,31706230
2022-05-06,AAPL,421.55,429.43,418.52,423.42,18861340
2022-05-09,AAPL,428.67,439.08,426.84,429.58,21518495
2022-05-10,AAPL,430.46,432.72,426.85,430.43,37535043
2022-05-11,AAPL,432.35,438.03,424.98,430.15,11379531
2022-05-12,AAPL,424.39,426.19,416.78,425.77,34174022
2022-05-13,AAPL,413.3,417.46,412.85,414.4,27662164
2022-05-16,AAPL,405.52,415.44,404.48,408.16,39397619
2022-05-17,AAPL,402.97,406.45,402.03,402.72,19400308
2022-05-18,AAPL,405.87,414.75,402.8,407.36,31506244
2022-05-19,AAPL,411.15,415.49,409.34,410.4,30631241
2022-05-20,AAPL,402.94,411.75,397.59,402.06,4850154
2022-05-23,AAPL,400.11,402.77,398.33,400.88,25480032
2022-05-24,AAPL,412.13,415.92,404.97,408.79,44529712
2022-05-25,AAPL,405.08,410.62,402.97,405.72,2039880
2022-05-26,AAPL,397.9,398.32,393.57,398.26,39598462
2022-05-27,AAPL,408.5,410.97,403.0,406.58,15264464
2022-05-30,AAPL,407.2,414.81,401.0,410.39,28895122
2022-05-31,AAPL,398.64,402.95,392.87,398.37,33042357
2022-06-01,AAPL,414.74,419.03,414.62,415.72,24853009
2022-06-02,AAPL,417.34,430.57,415.44,421.17,10044207
2022-06-03,AAPL,447.22,448.66,440.31,448.65,25157530
2022-06-06,AAPL,445.03,445.92,442.89,443.7,42668584
2022-06-07,AAPL,433.02,440.65,425.87,437.21,9870815
2022-06-08,AAPL,423.05,423.73,415.06,418.23,18925887
2022-06-09,AAPL,426.8,432.22,421.37,427.89,48614996
2022-06-10,AAPL,421.08,432.54,417.54,423.17,46171724
2022-06-13,AAPL,418.69,420.44,415.03,417.85,13330859
2022-06-14,AAPL,436.07,444.88,420.84,435.97,23915079
2022-06-15,AAPL,449.3,451.51,446.86,450.47,32551176
2022-06-16,AAPL,461.42,462.28,456.66,459.06,27110279
2022-06-17,AAPL,445.26,450.56,441.7,446.72,49143134
2022-06-20,AAPL,418.74,425.51,411.73,420.94,44292868
2022-06-21,AAPL,435.92,440.8,435.28,436.36,29431952
2022-06-22,AAPL,437.88,441.1,435.14,440.43,32184406
2022-06-23,AAPL,425.64,425.88,421.33,423.93,41269758
2022-06-24,AAPL,437.89,440.3,431.33,438.81,4099306
2022-06-27,AAPL,449.14,453.08,441.2,448.25,30014657
2022-06-28,AAPL,443.98,447.4,438.38,441.99,36265909
2022-06-29,AAPL,443.5,454.6,433.01,441.71,38866263
2022-06-30,AAPL,453.35,461.84,446.37,453.45,29744536
2022-07-01,AAPL,451.56,454.43,447.2,451.79,12650093
2022-07-04,AAPL,449.85,454.2,447.69,448.69,5963222
2022-07-05,AAPL,443.98,448.97,440.55,441.5,35200338
2022-07-06,AAPL,443.91,444.36,442.54,443.34,5248809
2022-07-07,AAPL,451.77,451.8,439.86,448.23,39890743
2022-07-08,AAPL,454.5,455.0,450.51,454.32,12935309
2022-07-11,AAPL,456.91,460.86,454.72,459.04,19703792
2022-07-12,AAPL,455.34,463.11,455.18,456.07,46146855
2022-07-13,AAPL,447.57,450.27,446.13,448.54,44275915
2022-07-14,AAPL,441.81,447.52,432.78,444.53,3645863
2022-07-15,AAPL,451.82,457.36,443.51,445.0,41235317
2022-07-18,AAPL,449.79,455.95,446.72,450.77,7434949
2022-07-19,AAPL,463.28,466.72,462.77,463.76,16467804
2022-07-20,AAPL,443.29,459.03,441.66,445.15,41449033
2022-07-21,AAPL,467.57,472.46,461.47,469.57,18032766
2022-07-22,AAPL,479.09,487.14,472.58,476.52,38421540
2022-07-25,AAPL,466.31,475.5,459.07,469.66,20259714
2022-07-26,AAPL,476.48,479.5,473.1,478.4,49285245
2022-07-27,AAPL,470.54,478.31,467.77,470.28,4604469
2022-07-28,AAPL,469.83,473.09,469.48,470.16,31101878
2022-07-29,AAPL,465.32,469.39,450.4,465.13,39618123
2022-08-01,AAPL,467.04,467.83,464.95,466.16,23146364
2022-08-02,AAPL,463.96,469.9,460.68,462.88,19650946
2022-08-03,AAPL,468.99,474.37,461.38,471.61,35294417
2022-08-04,AAPL,474.51,479.29,468.16,471.87,31961816
2022-08-05,AAPL,469.99,478.48,464.93,472.71,45695101
2022-08-08,AAPL,454.38,456.28,452.97,455.1,12506935
2022-08-09,AAPL,464.85,474.93,462.89,469.71,33220772
2022-08-10,AAPL,473.1,477.97,464.63,468.97,4490278
2022-08-11,AAPL,468.59,471.17,457.33,466.16,12099546
2022-08-12,AAPL,448.23,455.07,447.07,450.82,13256831
2022-08-15,AAPL,452.95,454.75,447.73,454.54,5986767
2022-08-16,AAPL,452.44,453.98,452.34,453.07,6200467
2022-08-17,AAPL,452.47,454.75,446.97,452.75,10036285
2022-08-18,AAPL,436.99,439.25,430.32,439.22,31627873
2022-08-19,AAPL,459.83,464.19,455.72,458.03,7690115
2022-08-22,AAPL,457.89,459.14,451.89,455.68,6298087
2022-08-23,AAPL,447.0,453.47,443.22,448.07,3036786
2022-08-24,AAPL,456.15,463.01,455.85,458.62,30723881
2022-08-25,AAPL,466.36,474.01,464.57,471.23,4861230
2022-08-26,AAPL,462.54,468.99,449.21,466.06,47510108
2022-08-29,AAPL,455.06,464.41,448.24,454.35,25122991
2022-08-30,AAPL,452.77,456.07,452.49,452.5,13407441
2022-08-31,AAPL,464.51,470.77,449.12,465.77,30883903
2022-09-01,AAPL,468.83,471.53,462.63,467.25,43521402
2022-09-02,AAPL,464.33,465.52,464.0,465.14,45327341
2022-09-05,AAPL,469.46,472.08,467.05,470.79,38017490
2022-09-06,AAPL,465.76,474.22,457.24,466.68,46450632
2022-09-07,AAPL,467.74,469.87,467.74,467.99,36179685
2022-09-08,AAPL,463.79,465.52,457.98,462.54,28035476
2022-09-09,AAPL,483.73,484.52,480.11,481.98,19176131
2022-09-12,AAPL,485.03,488.8,481.02,482.01,32605643
2022-09-13,AAPL,500.07,500.37,496.51,497.72,3183955
2022-09-14,AAPL,505.83,510.28,503.64,506.45,17268754
2022-09-15,AAPL,518.6,524.67,516.57,520.5,43086517
2022-09-16,AAPL,506.81,509.83,499.99,504.18,13786975
2022-09-19,AAPL,505.15,510.68,493.72,508.92,34178265
2022-09-20,AAPL,522.76,531.63,517.72,522.83,18224731
2022-09-21,AAPL,537.29,541.52,534.63,540.0,32688477
2022-09-22,AAPL,531.98,534.2,523.93,527.9,18511319
2022-09-23,AAPL,525.76,533.94,520.34,528.37,47456020
2022-09-26,AAPL,510.59,512.24,502.12,510.6,23649885
2022-09-27,AAPL,518.94,523.46,515.89,523.25,34487250
2022-09-28,AAPL,528.09,537.25,523.52,527.26,7518774
2022-09-29,AAPL,521.44,533.31,515.39,519.77,39085777
2022-09-30,AAPL,501.54,506.87,491.88,501.52,3821162
2022-10-03,AAPL,491.13,492.36,486.33,491.99,22884136
2022-10-04,AAPL,496.58,498.06,494.41,497.84,21065453
2022-10-05,AAPL,503.4,513.34,493.12,504.53,18487019
2022-10-06,AAPL,502.0,513.31,501.72,506.19,36570033
2022-10-07,AAPL,490.02,491.98,488.56,490.94,9312036
2022-10-10,AAPL,496.65,504.22,481.51,493.02,12863447
2022-10-11,AAPL,487.64,499.17,476.19,486.65,3885706
2022-10-12,AAPL,486.44,491.75,481.34,484.65,34883891
2022-10-13,AAPL,489.69,490.12,488.47,488.76,26645768
2022-10-14,AAPL,485.8,487.46,484.6,486.63,36894837
2022-10-17,AAPL,494.27,500.07,490.46,493.37,11345601
2022-10-18,AAPL,488.49,490.13,479.9,490.03,27268684
2022-10-19,AAPL,486.73,490.27,485.04,486.12,31802292
2022-10-20,AAPL,485.81,493.51,484.77,487.91,1932977
2022-10-21,AAPL,506.34,514.56,501.78,504.04,8441160
2022-10-24,AAPL,497.94,511.68,497.54,500.95,32759413
2022-10-25,AAPL,494.5,496.02,489.87,495.01,31638784
2022-10-26,AAPL,484.95,489.96,481.37,483.8,4069610
2022-10-27,AAPL,474.68,477.13,467.6,473.57,11691916
2022-10-28,AAPL,473.92,475.58,469.93,475.34,8873230
2022-10-31,AAPL,475.61,481.21,468.9,475.26,8431964
2022-11-01,AAPL,470.45,472.43,464.5,468.49,33566371
2022-11-02,AAPL,462.11,467.39,460.63,462.44,19816530
2022-11-03,AAPL,462.36,469.12,461.46,463.12,12447295
2022-11-04,AAPL,461.39,469.04,456.76,462.04,20231718
2022-11-07,AAPL,454.13,458.0,448.13,457.11,36796173
2022-11-08,AAPL,468.26,474.35,464.5,468.46,12084504
2022-11-09,AAPL,465.21,469.16,459.1,463.24,28846253
2022-11-10,AAPL,464.77,465.98,464.07,464.54,25003241
2022-11-11,AAPL,451.14,453.44,442.47,450.95,44549088
2022-11-14,AAPL,452.94,457.04,446.4,452.33,31714316
2022-11-15,AAPL,472.27,478.15,467.44,470.33,42791918
2022-11-16,AAPL,474.88,479.17,472.38,474.14,6159919
2022-11-17,AAPL,466.08,470.81,464.61,465.13,24301536
2022-11-18,AAPL,455.51,458.19,453.38,456.1,4647422
2022-11-21,AAPL,463.5,467.97,461.35,461.89,33760982
2022-11-22,AAPL,465.04,467.49,462.87,463.85,22892720
2022-11-23,AAPL,468.38,475.08,454.24,469.97,2316679
2022-11-24,AAPL,465.52,470.05,460.47,464.33,32077215
2022-11-25,AAPL,467.64,479.41,462.46,471.62,34421404
2022-11-28,AAPL,484.01,489.55,483.29,486.38,20294326
2022-11-29,AAPL,496.45,506.16,495.66,499.07,30327755
2022-11-30,AAPL,491.47,506.73,488.05,489.51,17162973
2022-12-01,AAPL,495.94,500.21,492.46,499.31,2833440
2022-12-02,AAPL,497.62,506.82,494.69,499.63,22017165
2022-12-05,AAPL,504.38,514.09,504.33,507.82,47728759
2022-12-06,AAPL,513.51,520.28,510.23,516.41,38932107
2022-12-07,AAPL,523.52,533.79,522.16,526.56,1356669
2022-12-08,AAPL,526.88,528.19,522.92,524.01,22131309
2022-12-09,AAPL,518.85,529.23,516.78,523.71,9488482
2022-12-12,AAPL,511.1,520.93,509.41,510.88,29551656
2022-12-13,AAPL,511.72,514.67,503.29,510.47,4205460
2022-12-14,AAPL,507.5,516.97,501.23,504.28,42821168
2022-12-15,AAPL,478.86,484.22,476.7,480.52,33359686
2022-12-16,AAPL,486.46,487.4,477.56,483.53,13076215
2022-12-19,AAPL,481.44,482.99,478.95,481.39,22844124
2022-12-20,AAPL,481.05,485.53,478.21,483.61,1882324
2022-12-21,AAPL,480.92,482.74,479.54,479.96,25816457
2022-12-22,AAPL,483.09,485.58,479.85,483.81,6410363
2022-12-23,AAPL,493.95,501.31,492.04,492.51,24187889
2022-12-26,AAPL,502.0,504.61,492.1,501.8,47414327
2022-12-27,AAPL,512.94,513.6,504.69,510.78,25082433
2022-12-28,AAPL,505.88,511.49,505.24,510.62,48861029
2022-12-29,AAPL,511.3,511.99,499.68,511.38,19444765
2022-12-30,AAPL,507.99,513.73,502.15,510.45,15283516
2023-01-02,AAPL,518.46,526.39,512.78,514.14,10757577
2023-01-03,AAPL,513.84,526.69,508.84,516.32,18799175
2023-01-04,AAPL,505.58,507.36,501.72,504.62,39074284
2023-01-05,AAPL,516.99,520.04,513.85,518.52,4250555
2023-01-06,AAPL,516.72,521.26,513.36,516.13,4044519
2023-01-09,AAPL,511.24,515.99,502.0,510.7,14662400
2023-01-10,AAPL,497.32,497.94,494.81,496.83,44297327
2023-01-11,AAPL,492.09,495.25,483.94,485.4,29873846
2023-01-12,AAPL,480.53,482.02,475.52,479.26,29690507
2023-01-13,AAPL,473.53,477.03,468.58,470.6,22147163
2023-01-16,AAPL,463.22,467.34,458.9,466.16,29233565
2023-01-17,AAPL,461.38,467.41,460.23,461.75,22448970
2023-01-18,AAPL,482.02,484.87,479.65,482.28,44827955
2023-01-19,AAPL,485.94,492.27,483.96,486.44,33139985
2023-01-20,AAPL,495.59,499.09,488.18,498.61,4111730
2023-01-23,AAPL,499.7,504.91,491.75,499.48,17151499
2023-01-24,AAPL,501.8,513.8,500.47,505.38,7955481
2023-01-25,AAPL,498.0,500.61,493.62,500.1,41975486
2023-01-26,AAPL,494.31,501.77,494.2,497.92,2627444
2023-01-27,AAPL,497.39,504.91,487.85,499.24,26470117
2023-01-30,AAPL,492.49,498.1,490.14,491.59,11256376
2023-01-31,AAPL,481.79,487.14,478.05,479.27,34973156
2023-02-01,AAPL,457.16,462.27,451.99,460.67,24952717
2023-02-02,AAPL,476.52,477.09,467.58,469.1,38228870
2023-02-03,AAPL,466.67,474.9,464.25,473.05,3896542
2023-02-06,AAPL,470.7,482.46,461.31,470.92,37373504
2023-02-07,AAPL,478.33,485.27,473.75,476.01,25289190
2023-02-08,AAPL,490.06,491.89,486.48,487.87,38812049
2023-02-09,AAPL,474.07,476.76,465.52,474.21,28785018
2023-02-10,AAPL,477.29,493.06,474.92,479.36,12668014
2023-02-13,AAPL,465.35,469.71,461.34,465.47,39519161
2023-02-14,AAPL,464.54,466.1,454.48,464.29,34836198
2023-02-15,AAPL,457.0,461.46,455.1,459.54,40459572
2023-02-16,AAPL,474.81,476.32,471.22,473.71,46096123
2023-02-17,AAPL,474.93,479.41,470.71,472.85,6038439
2023-02-20,AAPL,464.42,469.37,461.25,467.25,45682849
2023-02-21,AAPL,452.11,459.6,451.91,454.68,15558848
2023-02-22,AAPL,465.05,468.62,462.27,462.98,49645909
2023-02-23,AAPL,474.7,480.51,466.64,474.61,18346199
2023-02-24,AAPL,476.98,482.97,472.38,474.07,19235238
2023-02-27,AAPL,481.64,485.21,476.96,483.43,22362048
2023-02-28,AAPL,461.21,469.75,459.24,462.47,10093082
2023-03-01,AAPL,458.96,460.39,451.34,458.01,34846641
2023-03-02,AAPL,452.15,460.82,448.74,454.35,20974584
2023-03-03,AAPL,475.46,480.37,469.77,473.61,43641918
2023-03-06,AAPL,469.36,476.36,468.53,470.89,38297919
2023-03-07,AAPL,485.75,488.56,484.53,485.54,44111749
2023-03-08,AAPL,484.24,490.84,479.86,488.01,9504248
2023-03-09,AAPL,472.97,478.44,469.71,470.61,20282464
2023-03-10,AAPL,474.41,475.4,470.35,474.45,37273172
2023-03-13,AAPL,478.23,482.05,474.44,478.57,48942930
2023-03-14,AAPL,496.32,498.79,493.76,494.18,33079400
2023-03-15,AAPL,487.28,493.03,483.03,489.39,41418918
2023-03-16,AAPL,490.73,490.95,477.64,486.88,34338378
2023-03-17,AAPL,492.33,493.89,483.5,492.55,24612719
2023-03-20,AAPL,481.78,486.67,480.37,484.48,36425223
2023-03-21,AAPL,484.27,489.24,480.76,483.89,48981676
2023-03-22,AAPL,489.32,492.68,489.12,490.27,30676742
2023-03-23,AAPL,481.54,483.35,479.19,480.77,42235652
2023-03-24,AAPL,474.37,479.12,469.79,477.07,43354225
2023-03-27,AAPL,495.38,497.54,488.06,491.63,18653776
2023-03-28,AAPL,486.56,489.02,481.16,482.89,12989373
2023-03-29,AAPL,479.62,482.5,479.03,479.98,49225558
2023-03-30,AAPL,469.9,476.6,466.46,468.34,7636606
2023-03-31,AAPL,465.64,470.1,458.59,461.98,30413346
2023-04-03,AAPL,452.52,464.05,450.15,457.66,36273380
2023-04-04,AAPL,460.63,462.68,456.66,458.97,36996602
2023-04-05,AAPL,450.02,454.72,448.36,452.69,44412661
2023-04-06,AAPL,458.03,464.47,458.0,459.66,38782054
2023-04-07,AAPL,452.61,455.38,449.67,451.35,27940458
2023-04-10,AAPL,447.63,453.03,444.44,446.37,21948452
2023-04-11,AAPL,453.43,456.83,448.48,450.31,39897801
2023-04-12,AAPL,454.07,454.57,448.7,453.0,44454809
2023-04-13,AAPL,451.05,458.46,446.71,450.61,28688492
2023-04-14,AAPL,458.59,462.88,457.64,462.06,30121190
